iteration,best_fitness,mean_fitness,std_fitness,elapsed_eval,elapsed_update
240,662746.9989531079,662758.5850944087,37.485709930859436,0.009206899000218982,3.2655000268277945e-05
241,662746.9989531079,662757.126615727,38.3635463909122,0.009704889000204275,4.077299990967731e-05
242,662746.9417378126,662758.8588933557,47.15345886014857,0.009481762999712373,3.345300001456053e-05
243,662746.8630320847,662757.9691859771,42.48404831311605,0.00935917500009964,3.8286000290099764e-05
244,662746.8630320847,662757.0888541143,39.11876660864225,0.009434997999960615,3.3243000416405266e-05
245,662746.8598653637,662756.3972034238,42.60908947531414,0.009249059000012494,3.294399994047126e-05
246,662746.8598653637,662755.7112521331,28.90093225364386,0.00928881400022874,3.185500008839881e-05
247,662746.8598653637,662752.4965021439,16.181584572428886,0.009265686000162532,3.2434999866381986e-05
248,662746.8598653637,662750.6899928862,8.32334270325601,0.009164517000044725,3.193599968653871e-05
249,662746.840823385,662753.870359926,24.2485384102911,0.009416275000148744,3.1135999961406924e-05
250,662746.8298665046,662753.5761065335,25.695047748165898,0.010193554000125005,4.052299982504337e-05
251,662746.7775906473,662754.4002742621,35.49766490411152,0.009659154000019043,0.00011441900005593197
252,662746.7252372174,662750.1457710944,13.954315149326137,0.00961948999974993,3.493099984552828e-05
253,662746.6658981866,662750.1021818743,10.24533772491579,0.009309224999924481,3.329400033180718e-05
254,662746.6658981866,662749.6823762243,12.447454621276274,0.009333090999916749,3.1986000067263376e-05
255,662746.6481604135,662748.96102691,8.067527750376708,0.009510127999874385,3.1445999866264174e-05
256,662746.5239171055,662748.3294747943,4.939448336627092,0.009561456000028556,4.918100012218929e-05
257,662746.3630251995,662748.1186000459,5.756802332870155,0.009677737999936653,3.21049997182854e-05
258,662746.3630251995,662749.305240023,12.026014575854921,0.009256918999653863,3.177500002493616e-05
259,662746.314190173,662748.0012122915,5.403218027248675,0.009368741000344016,3.052700003536302e-05
260,662746.314190173,662748.7454708356,10.505071140610017,0.009251595000023372,3.821600012088311e-05
261,662746.3126371674,662748.8078230456,9.552612826156977,0.009298761000081868,3.110699981334619e-05
262,662746.3037219177,662749.2689978664,11.294242266143607,0.009775890000128129,3.0127999707474373e-05
263,662746.255729752,662748.7713814682,13.345870654434417,0.009290480999879946,3.145600021525752e-05
264,662746.2519261881,662747.7810794576,4.374180172655187,0.009538255000279605,3.0187999982445035e-05
265,662746.2519261881,662749.2373728311,12.198063472803568,0.009261750999939977,3.0966000394982984e-05
266,662746.2519261881,662747.5823599838,3.559108487349383,0.009200606999911543,3.1086000035429606e-05
267,662746.2505835928,662748.4039871247,7.42104996667678,0.009852971999862348,3.0017999961273745e-05
268,662746.2505835928,662747.9874627633,6.6791290855089285,0.009158756000033463,3.317400023661321e-05
269,662746.2505835928,662748.4246275849,7.698704577496116,0.009150268000212236,3.129600008833222e-05
270,662746.2505835928,662748.0617928569,7.332825091777708,0.009175901000162412,3.081700015172828e-05
271,662746.2505835928,662747.2917740876,3.3143494670232614,0.009124194999913016,4.8612000227876706e-05
272,662746.2403941931,662747.742805055,6.155359633507713,0.009154152000064641,3.0267000056483084e-05
273,662746.236439493,662747.0679575448,3.360146377473293,0.009238264000032359,2.9587999961222522e-05
274,662746.2332962397,662747.2384096172,4.223334888995541,0.009576531000220712,2.9737999739154475e-05
275,662746.2288919444,662746.7920791155,1.7296878405757787,0.00926836100006767,3.4111999866581755e-05
276,662746.2288919444,662746.9724653375,2.92494253722045,0.009064058999683766,3.157500032102689e-05
277,662746.2288919444,662746.5417252397,0.9271081020183889,0.009229886999946757,3.1086000035429606e-05
278,662746.2288919444,662746.6470714037,1.1961098778545893,0.009213757999987138,3.096699992966023e-05
279,662746.2248968064,662746.4657762332,0.5500891032906455,0.009632680999857257,3.0048000098759076e-05
280,662746.2202051436,662746.5675055337,1.0816871302253277,0.009478587000103289,3.2764000025053974e-05
281,662746.2202051436,662746.4998809176,1.1111932304395638,0.009392946999923879,4.794300002686214e-05
282,662746.2184469729,662746.5128915935,0.8408432809555721,0.009393036999881588,3.4301000141567783e-05
283,662746.2184469729,662746.4096389527,0.4699768606669383,0.009269700999993802,3.137600015179487e-05
284,662746.2184469729,662746.4143051449,0.6576174016243801,0.009320328999820049,3.2065000141301425e-05
285,662746.2158433939,662746.36667527,0.39910121181691277,0.00925597800005562,3.135599990855553e-05
286,662746.2152877471,662746.4065286488,0.6781971235794397,0.009140400999967824,4.04029997298494e-05
287,662746.2145035189,662746.3762769321,0.4674764222807553,0.009671707000052265,3.1365999802801525e-05
288,662746.2130110946,662746.3365798956,0.45403700795709273,0.009110732999943139,3.353300007802318e-05
289,662746.212200158,662746.4479951009,1.0006097705234835,0.009589600999788672,3.207500003554742e-05
290,662746.212200158,662746.472835045,1.4175735508745626,0.009216935000040394,3.361300014148583e-05
291,662746.2120026879,662746.3500387489,0.47530278485539296,0.009205021000070701,3.238399995098007e-05
292,662746.210307486,662746.3387665604,0.5384508094409056,0.009243976000107068,3.061699999307166e-05
293,662746.210307486,662746.2932984005,0.2610620478058286,0.009222298000167939,3.078700001424295e-05
294,662746.210307486,662746.3205999293,0.4892409358302848,0.009416254999905505,3.025700016223709e-05
